id,title,skills,median_salary,growth_pct,education,sector,abilities,knowledge,work_activities,interests,job_zone
29-1161.00,Nurse Midwives,"Active Listening, Speaking, Critical Thinking, Social Perceptiveness, Reading Comprehension, Active Learning, Monitoring",128790,11.1,bachelor,29,"Written Comprehension, Oral Comprehension, Oral Expression, Problem Sensitivity, Deductive Reasoning, Written Expression, Inductive Reasoning","Medicine and Dentistry, Psychology, Customer and Personal Service, English Language, Biology, Sociology and Anthropology, Therapy and Counseling","Assisting and Caring for Others, Documenting/Recording Information, Getting Information, Identifying Objects, Actions, and Events, Making Decisions and Solving Problems, Updating and Using Relevant Knowledge, Establishing and Maintaining Interpersonal Relationships","Social, Investigative, Realistic, Conventional, Enterprising, Artistic",5
17-2072.00,"Electronics Engineers, Except Computer","Reading Comprehension, Critical Thinking, Complex Problem Solving, Speaking, Active Listening, Judgment and Decision Making, Systems Analysis",127590,6.2,bachelor,17,"Oral Comprehension, Written Comprehension, Oral Expression, Deductive Reasoning, Inductive Reasoning, Information Ordering, Near Vision","Engineering and Technology, Computers and Electronics, Design, Mathematics, English Language, Mechanical, Physics","Working with Computers, Analyzing Data or Information, Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment, Making Decisions and Solving Problems, Getting Information, Processing Information, Identifying Objects, Actions, and Events","Realistic, Investigative, Conventional, Artistic, Enterprising, Social",4
17-2161.00,Nuclear Engineers,"Science, Reading Comprehension, Active Listening, Critical Thinking, Monitoring, Complex Problem Solving, Writing",127520,-1.1,bachelor,17,"Problem Sensitivity, Oral Comprehension, Written Comprehension, Oral Expression, Written Expression, Deductive Reasoning, Information Ordering","Engineering and Technology, Mathematics, Physics, Design, Chemistry, English Language, Computers and Electronics","Evaluating Information to Determine Compliance with Standards, Working with Computers, Getting Information, Analyzing Data or Information, Inspecting Equipment, Structures, or Materials, Communicating with Supervisors, Peers, or Subordinates, Processing Information","Investigative, Realistic, Conventional, Enterprising, Artistic, Social",4
11-3131.00,Training and Development Managers,"Learning Strategies, Instructing, Reading Comprehension, Active Listening, Speaking, Coordination, Writing",127090,5.8,bachelor,11,"Oral Expression, Oral Comprehension, Written Comprehension, Written Expression, Fluency of Ideas, Deductive Reasoning, Speech Clarity","Education and Training, English Language, Administration and Management, Customer and Personal Service, Personnel and Human Resources, Psychology, Communications and Media","Training and Teaching Others, Communicating with Supervisors, Peers, or Subordinates, Establishing and Maintaining Interpersonal Relationships, Getting Information, Coaching and Developing Others, Guiding, Directing, and Motivating Subordinates, Developing and Building Teams","Enterprising, Social, Conventional, Investigative, Artistic, Realistic",4
11-2011.00,Advertising and Promotions Managers,"Active Listening, Speaking, Critical Thinking, Social Perceptiveness, Reading Comprehension, Writing, Judgment and Decision Making",126960,-2.2,bachelor,11,"Oral Expression, Oral Comprehension, Written Comprehension, Speech Clarity, Written Expression, Deductive Reasoning, Speech Recognition","Sales and Marketing, English Language, Communications and Media, Customer and Personal Service, Administration and Management, Computers and Electronics, Administrative","Working with Computers, Communicating with People Outside the Organization, Getting Information, Communicating with Supervisors, Peers, or Subordinates, Organizing, Planning, and Prioritizing Work, Thinking Creatively, Establishing and Maintaining Interpersonal Relationships","Enterprising, Conventional, Artistic, Social, Investigative, Realistic",4
25-1112.00,"Law Teachers, Postsecondary","Speaking, Reading Comprehension, Active Listening, Learning Strategies, Instructing, Writing, Critical Thinking",126650,2.2,bachelor,25,"Oral Expression, Written Comprehension, Oral Comprehension, Speech Clarity, Written Expression, Deductive Reasoning, Inductive Reasoning","Law and Government, English Language, Education and Training, Computers and Electronics, Communications and Media, Customer and Personal Service, Administration and Management","Training and Teaching Others, Getting Information, Interpreting the Meaning of Information for Others, Updating and Using Relevant Knowledge, Coaching and Developing Others, Thinking Creatively, Analyzing Data or Information","Social, Investigative, Conventional, Enterprising, Artistic, Realistic",5
15-2011.00,Actuaries,"Reading Comprehension, Mathematics, Critical Thinking, Judgment and Decision Making, Active Listening, Complex Problem Solving, Systems Evaluation",125770,21.8,bachelor,15,"Mathematical Reasoning, Inductive Reasoning, Number Facility, Oral Comprehension, Written Comprehension, Oral Expression, Written Expression","Mathematics, Computers and Electronics, Economics and Accounting, English Language, Law and Government, Administration and Management, Education and Training","Analyzing Data or Information, Processing Information, Working with Computers, Getting Information, Making Decisions and Solving Problems, Communicating with Supervisors, Peers, or Subordinates, Updating and Using Relevant Knowledge","Conventional, Investigative, Enterprising, Social, Realistic, Artistic",4
29-1131.00,Veterinarians,"Reading Comprehension, Active Listening, Active Learning, Speaking, Science, Critical Thinking, Complex Problem Solving",125510,9.6,bachelor,29,"Oral Comprehension, Written Comprehension, Oral Expression, Problem Sensitivity, Deductive Reasoning, Inductive Reasoning, Near Vision","Biology, Medicine and Dentistry, Customer and Personal Service, English Language, Mathematics, Education and Training, Chemistry","Making Decisions and Solving Problems, Getting Information, Updating and Using Relevant Knowledge, Identifying Objects, Actions, and Events, Documenting/Recording Information, Performing for or Working Directly with the Public, Establishing and Maintaining Interpersonal Relationships","Realistic, Investigative, Conventional, Social, Enterprising, Artistic",5
15-1212.00,Information Security Analysts,"Reading Comprehension, Critical Thinking, Active Listening, Complex Problem Solving, Speaking, Writing, Monitoring",124910,28.5,bachelor,15,"Oral Comprehension, Written Comprehension, Problem Sensitivity, Deductive Reasoning, Inductive Reasoning, Written Expression, Information Ordering","Computers and Electronics, English Language, Administration and Management, Engineering and Technology, Telecommunications, Customer and Personal Service, Public Safety and Security","Working with Computers, Getting Information, Identifying Objects, Actions, and Events, Evaluating Information to Determine Compliance with Standards, Processing Information, Analyzing Data or Information, Updating and Using Relevant Knowledge","Conventional, Investigative, Realistic, Enterprising, Social, Artistic",4
53-2012.00,Commercial Pilots,"Operation and Control, Operations Monitoring, Critical Thinking, Monitoring, Active Listening, Judgment and Decision Making, Reading Comprehension",122670,5.1,bachelor,53,"Problem Sensitivity, Control Precision, Near Vision, Far Vision, Response Orientation, Oral Comprehension, Oral Expression","Transportation, Customer and Personal Service, Geography, English Language, Public Safety and Security, Computers and Electronics, Mathematics","Operating Vehicles, Mechanized Devices, or Equipment, Getting Information, Inspecting Equipment, Structures, or Materials, Identifying Objects, Actions, and Events, Making Decisions and Solving Problems, Controlling Machines and Processes, Evaluating Information to Determine Compliance with Standards","Realistic, Conventional, Enterprising, Investigative, Social, Artistic",3
51-8011.00,Nuclear Power Reactor Operators,"Reading Comprehension, Operations Monitoring, Operation and Control, Active Listening, Critical Thinking, Monitoring, Complex Problem Solving",122610,-15.3,bachelor,51,"Problem Sensitivity, Oral Comprehension, Written Comprehension, Oral Expression, Information Ordering, Deductive Reasoning, Inductive Reasoning","Physics, Mechanical, Public Safety and Security, Mathematics, Engineering and Technology, Chemistry, Design","Evaluating Information to Determine Compliance with Standards, Getting Information, Monitoring Processes, Materials, or Surroundings, Identifying Objects, Actions, and Events, Documenting/Recording Information, Communicating with Supervisors, Peers, or Subordinates, Processing Information","Realistic, Conventional, Investigative, Enterprising, Social, Artistic",3
17-2041.00,Chemical Engineers,"Science, Complex Problem Solving, Critical Thinking, Reading Comprehension, Mathematics, Judgment and Decision Making, Systems Analysis",121860,2.6,bachelor,17,"Written Comprehension, Oral Comprehension, Problem Sensitivity, Deductive Reasoning, Information Ordering, Category Flexibility, Mathematical Reasoning","Engineering and Technology, Mathematics, Chemistry, Physics, Production and Processing, Design, English Language","Processing Information, Analyzing Data or Information, Getting Information, Working with Computers, Making Decisions and Solving Problems, Updating and Using Relevant Knowledge, Communicating with Supervisors, Peers, or Subordinates","Realistic, Investigative, Conventional, Enterprising, Artistic, Social",4
